"No.","Time","Source","Destination","Protocol","Length","Info","frame number","frame length","Frame Time","Frame Time (Epoch)","Frame Protocols","Ethernet Source","Ethernet Destination","Ethernet Type","IP Source","IP Destination","IP Length","IP TTL","IP Flags","IP Fragment Offset","IP Protocol","IP Version","IP DSCP Field","IP Checksum","TCP Source Port","TCP Destination Port","TCP Length","TCP Sequence Number","TCP Acknowledgment Number","TCP Flags","TCP SYN Flag","TCP ACK Flag","TCP FIN Flag","TCP RST Flag","TCP Window Size","TCP Checksum","TCP Stream","UDP Source Port","UDP Destination Port","UDP Length","UDP Checksum","ICMP Type","ICMP Checksum","HTTP Request Method","HTTP Request URI","HTTP Request Version","HTTP Full URI","HTTP Response Code","HTTP User-Agent","HTTP Content-Length","HTTP Content Type","HTTP Cookie","HTTP Host","HTTP Referer","HTTP Location","HTTP Authorization","HTTP Connection","DNS Query Name","DNS Query Type"
"1900","384.485239199","192.168.1.104","192.168.1.108","TCP","2962","80  >  50016 [ACK] Seq=4345 Ack=486 Win=6912 Len=2896 TSval=214804 TSecr=540296736 [TCP segment of a reassembled PDU]","1900","2962","Jan 11, 2024 19:35:50.337291660 +03","1704990950.337291660","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","2948","64","0x40","0","TCP","4","0x00","0x781a","80","50016","2896","4345","486","0x010","Not set","Set","Not set","Not set","6912","0x8f9b","110","","","","","","","","","","","","","","","","","","","","","",""
"1901","384.486441370","192.168.1.108","192.168.1.104","TCP","66","50016  >  80 [ACK] Seq=486 Ack=7241 Win=63488 Len=0 TSval=540296741 TSecr=214804","1901","66","Jan 11, 2024 19:35:50.338493831 +03","1704990950.338493831","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x333f","50016","80","0","486","7241","0x010","Not set","Set","Not set","Not set","63488","0x221c","110","","","","","","","","","","","","","","","","","","","","","",""
"1902","384.486441646","192.168.1.104","192.168.1.108","HTTP","329","HTTP/1.1 200 OK  (text/html)","1902","329","Jan 11, 2024 19:35:50.338494107 +03","1704990950.338494107","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","315","64","0x40","0","TCP","4","0x00","0x8261","80","50016","263","7241","486","0x018","Not set","Set","Not set","Not set","6912","0x8b00","110","","","","","","","","","","","200","","6978","text/html","","","","","","close","",""
"1903","384.487325999","192.168.1.104","192.168.1.108","TCP","66","80  >  50016 [FIN, ACK] Seq=7504 Ack=486 Win=6912 Len=0 TSval=214804 TSecr=540296741","1903","66","Jan 11, 2024 19:35:50.339378460 +03","1704990950.339378460","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x8367","80","50016","0","7504","486","0x011","Not set","Set","Set","Not set","6912","0x2298","110","","","","","","","","","","","","","","","","","","","","","",""
"1904","384.487326229","192.168.1.108","192.168.1.104","TCP","66","50016  >  80 [ACK] Seq=486 Ack=7504 Win=64128 Len=0 TSval=540296742 TSecr=214804","1904","66","Jan 11, 2024 19:35:50.339378690 +03","1704990950.339378690","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x333e","50016","80","0","486","7504","0x010","Not set","Set","Not set","Not set","64128","0x210f","110","","","","","","","","","","","","","","","","","","","","","",""
"1905","384.487326359","192.168.1.108","192.168.1.104","TCP","66","50016  >  80 [FIN, ACK] Seq=486 Ack=7504 Win=64128 Len=0 TSval=540296742 TSecr=214804","1905","66","Jan 11, 2024 19:35:50.339378820 +03","1704990950.339378820","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x333d","50016","80","0","486","7504","0x011","Not set","Set","Set","Not set","64128","0x210e","110","","","","","","","","","","","","","","","","","","","","","",""
"1906","384.488636174","192.168.1.108","192.168.1.104","TCP","66","50016  >  80 [ACK] Seq=487 Ack=7505 Win=64128 Len=0 TSval=540296743 TSecr=214804","1906","66","Jan 11, 2024 19:35:50.340688635 +03","1704990950.340688635","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x333c","50016","80","0","487","7505","0x010","Not set","Set","Not set","Not set","64128","0x210c","110","","","","","","","","","","","","","","","","","","","","","",""
"1907","384.488636429","192.168.1.104","192.168.1.108","TCP","66","80  >  50016 [ACK] Seq=7505 Ack=487 Win=6912 Len=0 TSval=214804 TSecr=540296742","1907","66","Jan 11, 2024 19:35:50.340688890 +03","1704990950.340688890","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x8366","80","50016","0","7505","487","0x010","Not set","Set","Not set","Not set","6912","0x2296","110","","","","","","","","","","","","","","","","","","","","","",""
"1908","385.183051088","192.168.1.108","192.168.1.104","TCP","74","50020  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540297432 TSecr=0 WS=128","1908","74","Jan 11, 2024 19:35:51.035103549 +03","1704990951.035103549","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0xdc99","50020","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x5e4c","111","","","","","","","","","","","","","","","","","","","","","",""
"1909","385.183051587","192.168.1.104","192.168.1.108","TCP","74","80  >  50020 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=214977 TSecr=540297432 WS=64","1909","74","Jan 11, 2024 19:35:51.035104048 +03","1704990951.035104048","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","50020","0","0","1","0x012","Set","Set","Not set","Not set","5792","0x749f","111","","","","","","","","","","","","","","","","","","","","","",""
"1910","385.183051615","192.168.1.108","192.168.1.104","TCP","66","50020  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540297434 TSecr=214977","1910","66","Jan 11, 2024 19:35:51.035104076 +03","1704990951.035104076","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xdca0","50020","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0xb812","111","","","","","","","","","","","","","","","","","","","","","",""
"1911","385.183051647","192.168.1.108","192.168.1.104","HTTP","536","GET /mutillidae/index.php?page=st4r7s%3CHtMl%2509onPOinTereNteR%250d%3D%250dconfirm%28%29%250dx%3E3nd HTTP/1.1 ","1911","536","Jan 11, 2024 19:35:51.035104108 +03","1704990951.035104108","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","522","64","0x40","0","TCP","4","0x00","0xdac9","50020","80","470","1","1","0x018","Not set","Set","Not set","Not set","64256","0x74ba","111","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CHtMl%2509onPOinTereNteR%250d%3D%250dconfirm%28%29%250dx%3E3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CHtMl%2509onPOinTereNteR%250d%3D%250dconfirm%28%29%250dx%3E3nd","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991","","","","192.168.1.104","","","","close","",""
"1912","385.183051688","192.168.1.104","192.168.1.108","TCP","66","80  >  50020 [ACK] Seq=1 Ack=471 Win=6912 Len=0 TSval=214977 TSecr=540297434","1912","66","Jan 11, 2024 19:35:51.035104149 +03","1704990951.035104149","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x53a3","80","50020","0","1","471","0x010","Not set","Set","Not set","Not set","6912","0xb7c6","111","","","","","","","","","","","","","","","","","","","","","",""
"1913","385.250473864","192.168.1.104","192.168.1.1","DNS","122","Standard query 0x8adb AAAA st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab","1913","122","Jan 11, 2024 19:35:51.102526325 +03","1704990951.102526325","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","108","64","0x40","0","UDP","4","0x00","0x6ef4","","","","","","","","","","","","","","38913","53","88","0x5d8f","","","","","","","","","","","","","","","","","st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab","AAAA (IPv6 Address)"
"1914","385.258430386","192.168.1.1","192.168.1.104","DNS","197","Standard query response 0x8adb No such name AAAA st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab SOA a.root-servers.net","1914","197","Jan 11, 2024 19:35:51.110482847 +03","1704990951.110482847","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","183","64","0x00","0","UDP","4","0x00","0x81bd","","","","","","","","","","","","","","53","38913","163","0x3b95","","","","","","","","","","","","","","","","","st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab","AAAA (IPv6 Address)"
"1915","385.259518177","192.168.1.104","192.168.1.1","DNS","122","Standard query 0x630b A st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab","1915","122","Jan 11, 2024 19:35:51.111570638 +03","1704990951.111570638","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","108","64","0x40","0","UDP","4","0x00","0x6ef2","","","","","","","","","","","","","","53443","53","88","0x4cb8","","","","","","","","","","","","","","","","","st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab","A (Host Address)"
"1916","385.264228808","192.168.1.1","192.168.1.104","DNS","197","Standard query response 0x630b No such name A st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab SOA a.root-servers.net","1916","197","Jan 11, 2024 19:35:51.116281269 +03","1704990951.116281269","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","183","64","0x00","0","UDP","4","0x00","0xd228","","","","","","","","","","","","","","53","53443","163","0x2abe","","","","","","","","","","","","","","","","","st4r7s<HtMl%09onPOinTereNteR%0d=%0dconfirm()%0dx>3nd.local.lab","A (Host Address)"
"1917","385.282152084","192.168.1.108","192.168.1.104","TCP","66","[TCP ACKed unseen segment] 50020  >  80 [ACK] Seq=471 Ack=4345 Win=62592 Len=0 TSval=540297538 TSecr=215002","1917","66","Jan 11, 2024 19:35:51.134204545 +03","1704990951.134204545","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xdc9e","50020","80","0","471","4345","0x010","Not set","Set","Not set","Not set","62592","0xa4d0","111","","","","","","","","","","","","","","","","","","","","","",""
"1918","385.282152587","192.168.1.104","192.168.1.108","TCP","4410","[TCP Spurious Retransmission] 80  >  50020 [ACK] Seq=1 Ack=471 Win=6912 Len=4344 TSval=215002 TSecr=540297434","1918","4410","Jan 11, 2024 19:35:51.134205048 +03","1704990951.134205048","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0x42aa","80","50020","4344","1","471","0x010","Not set","Set","Not set","Not set","6912","0x9543","111","","","","","","","","","","","","","","","","","","","","","",""
"1919","385.282982943","192.168.1.104","192.168.1.108","HTTP","3211","Continuation","1919","3211","Jan 11, 2024 19:35:51.135035404 +03","1704990951.135035404","eth:ethertype:ip:tcp:http:data","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3197","64","0x40","0","TCP","4","0x00","0x4756","80","50020","3145","4345","471","0x019","Not set","Set","Set","Not set","6912","0x9094","111","","","","","","","","","","","","","","","","","","","","","",""
"1920","385.282983134","192.168.1.108","192.168.1.104","TCP","66","50020  >  80 [ACK] Seq=471 Ack=7241 Win=63488 Len=0 TSval=540297539 TSecr=215003","1920","66","Jan 11, 2024 19:35:51.135035595 +03","1704990951.135035595","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xdc9d","50020","80","0","471","7241","0x010","Not set","Set","Not set","Not set","63488","0x9977","111","","","","","","","","","","","","","","","","","","","","","",""
"1921","385.284840241","192.168.1.108","192.168.1.104","TCP","66","50020  >  80 [FIN, ACK] Seq=471 Ack=7491 Win=64128 Len=0 TSval=540297540 TSecr=215003","1921","66","Jan 11, 2024 19:35:51.136892702 +03","1704990951.136892702","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xdc9c","50020","80","0","471","7491","0x011","Not set","Set","Set","Not set","64128","0x9876","111","","","","","","","","","","","","","","","","","","","","","",""
"1922","385.285741922","192.168.1.104","192.168.1.108","TCP","66","80  >  50020 [ACK] Seq=7491 Ack=472 Win=6912 Len=0 TSval=215003 TSecr=540297540","1922","66","Jan 11, 2024 19:35:51.137794383 +03","1704990951.137794383","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x539c","80","50020","0","7491","472","0x010","Not set","Set","Not set","Not set","6912","0x99ff","111","","","","","","","","","","","","","","","","","","","","","",""
"1923","385.902373551","192.168.1.108","192.168.1.104","TCP","74","50036  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540298157 TSecr=0 WS=128","1923","74","Jan 11, 2024 19:35:51.754426012 +03","1704990951.754426012","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0x9556","50036","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x25b6","112","","","","","","","","","","","","","","","","","","","","","",""
"1924","385.903094029","192.168.1.104","192.168.1.108","TCP","74","80  >  50036 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=215158 TSecr=540298157 WS=64","1924","74","Jan 11, 2024 19:35:51.755146490 +03","1704990951.755146490","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","50036","0","0","1","0x012","Set","Set","Not set","Not set","5792","0x30e1","112","","","","","","","","","","","","","","","","","","","","","",""
"1925","385.903595971","192.168.1.108","192.168.1.104","TCP","66","50036  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540298159 TSecr=215158","1925","66","Jan 11, 2024 19:35:51.755648432 +03","1704990951.755648432","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x955d","50036","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0x7454","112","","","","","","","","","","","","","","","","","","","","","",""
"1926","385.903596066","192.168.1.108","192.168.1.104","HTTP","548","GET /mutillidae/index.php?page=st4r7s%3CdETAiLS%250donpoiNTerEntER%250d%3D%250d%5B8%5D.find%28confirm%29%2F%2F3nd HTTP/1.1 ","1926","548","Jan 11, 2024 19:35:51.755648527 +03","1704990951.755648527","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","534","64","0x40","0","TCP","4","0x00","0x937a","50036","80","482","1","1","0x018","Not set","Set","Not set","Not set","64256","0xf8e2","112","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CdETAiLS%250donpoiNTerEntER%250d%3D%250d%5B8%5D.find%28confirm%29%2F%2F3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CdETAiLS%250donpoiNTerEntER%250d%3D%250d%5B8%5D.find%28confirm%29%2F%2F3nd","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991","","","","192.168.1.104","","","","close","",""
"1927","385.910446891","192.168.1.104","192.168.1.108","TCP","66","80  >  50036 [ACK] Seq=1 Ack=483 Win=6912 Len=0 TSval=215160 TSecr=540298159","1927","66","Jan 11, 2024 19:35:51.762499352 +03","1704990951.762499352","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x4f65","80","50036","0","1","483","0x010","Not set","Set","Not set","Not set","6912","0x73fa","112","","","","","","","","","","","","","","","","","","","","","",""
"1928","385.986818824","192.168.1.104","192.168.1.1","DNS","115","Standard query 0x34e3 AAAA st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm)","1928","115","Jan 11, 2024 19:35:51.838871285 +03","1704990951.838871285","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","101","64","0x40","0","UDP","4","0x00","0x6e43","","","","","","","","","","","","","","50081","53","81","0xa9fc","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm)","AAAA (IPv6 Address)"
"1929","386.192673506","192.168.1.1","192.168.1.104","DNS","190","Standard query response 0x34e3 No such name AAAA st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm) SOA a.root-servers.net","1929","190","Jan 11, 2024 19:35:52.044725967 +03","1704990952.044725967","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","176","64","0x00","0","UDP","4","0x00","0x0afd","","","","","","","","","","","","","","53","50081","156","0x40af","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm)","AAAA (IPv6 Address)"
"1930","386.194419973","192.168.1.104","192.168.1.1","DNS","125","Standard query 0x1e4e AAAA st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab","1930","125","Jan 11, 2024 19:35:52.046472434 +03","1704990952.046472434","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","111","64","0x40","0","UDP","4","0x00","0x6e05","","","","","","","","","","","","","","35043","53","91","0xc031","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab","AAAA (IPv6 Address)"
"1931","386.197039936","192.168.1.1","192.168.1.104","DNS","200","Standard query response 0x1e4e No such name AAAA st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab SOA a.root-servers.net","1931","200","Jan 11, 2024 19:35:52.049092397 +03","1704990952.049092397","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","186","64","0x00","0","UDP","4","0x00","0xf917","","","","","","","","","","","","","","53","35043","166","0x5f77","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab","AAAA (IPv6 Address)"
"1932","386.198775815","192.168.1.104","192.168.1.1","DNS","115","Standard query 0xdc5a A st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm)","1932","115","Jan 11, 2024 19:35:52.050828276 +03","1704990952.050828276","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","101","64","0x40","0","UDP","4","0x00","0x6e0e","","","","","","","","","","","","","","40019","53","81","0x44d3","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm)","A (Host Address)"
"1933","386.202169861","192.168.1.1","192.168.1.104","DNS","190","Standard query response 0xdc5a No such name A st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm) SOA a.root-servers.net","1933","190","Jan 11, 2024 19:35:52.054222322 +03","1704990952.054222322","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","176","64","0x00","0","UDP","4","0x00","0x0b02","","","","","","","","","","","","","","53","40019","156","0xe418","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm)","A (Host Address)"
"1934","386.203289784","192.168.1.104","192.168.1.1","DNS","125","Standard query 0x2b10 A st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab","1934","125","Jan 11, 2024 19:35:52.055342245 +03","1704990952.055342245","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","111","64","0x40","0","UDP","4","0x00","0x6e03","","","","","","","","","","","","","","50289","53","91","0x92e1","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab","A (Host Address)"
"1935","386.207095215","192.168.1.1","192.168.1.104","DNS","200","Standard query response 0x2b10 No such name A st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab SOA a.root-servers.net","1935","200","Jan 11, 2024 19:35:52.059147676 +03","1704990952.059147676","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","186","64","0x00","0","UDP","4","0x00","0x7223","","","","","","","","","","","","","","53","50289","166","0x3227","","","","","","","","","","","","","","","","","st4r7s<dETAiLS%0donpoiNTerEntER%0d=%0d[8].find(confirm).local.lab","A (Host Address)"
"1936","386.224800736","192.168.1.104","192.168.1.108","TCP","4410","80  >  50036 [ACK] Seq=1 Ack=483 Win=6912 Len=4344 TSval=215238 TSecr=540298159 [TCP segment of a reassembled PDU]","1936","4410","Jan 11, 2024 19:35:52.076853197 +03","1704990952.076853197","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0x3e6c","80","50036","4344","1","483","0x010","Not set","Set","Not set","Not set","6912","0x9543","112","","","","","","","","","","","","","","","","","","","","","",""
"1937","386.225995512","192.168.1.108","192.168.1.104","TCP","66","50036  >  80 [ACK] Seq=483 Ack=4345 Win=62592 Len=0 TSval=540298481 TSecr=215238","1937","66","Jan 11, 2024 19:35:52.078047973 +03","1704990952.078047973","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x955b","50036","80","0","483","4345","0x010","Not set","Set","Not set","Not set","62592","0x5ff5","112","","","","","","","","","","","","","","","","","","","","","",""
"1938","386.227771002","192.168.1.104","192.168.1.108","HTTP","3225","HTTP/1.1 200 OK  (text/html)","1938","3225","Jan 11, 2024 19:35:52.079823463 +03","1704990952.079823463","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3211","64","0x40","0","TCP","4","0x00","0x430a","80","50036","3159","4345","483","0x019","Not set","Set","Set","Not set","6912","0x90a2","112","","","","","","","","","","","200","","6978","text/html","","","","","","close","",""
"1939","386.230266492","192.168.1.108","192.168.1.104","TCP","66","50036  >  80 [ACK] Seq=483 Ack=7505 Win=62592 Len=0 TSval=540298485 TSecr=215239","1939","66","Jan 11, 2024 19:35:52.082318953 +03","1704990952.082318953","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x955a","50036","80","0","483","7505","0x010","Not set","Set","Not set","Not set","62592","0x5398","112","","","","","","","","","","","","","","","","","","","","","",""
"1940","386.231864417","192.168.1.108","192.168.1.104","TCP","66","50036  >  80 [FIN, ACK] Seq=483 Ack=7505 Win=64128 Len=0 TSval=540298487 TSecr=215239","1940","66","Jan 11, 2024 19:35:52.083916878 +03","1704990952.083916878","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x9559","50036","80","0","483","7505","0x011","Not set","Set","Set","Not set","64128","0x5389","112","","","","","","","","","","","","","","","","","","","","","",""
"1941","386.239878920","192.168.1.104","192.168.1.108","TCP","66","80  >  50036 [ACK] Seq=7505 Ack=484 Win=6912 Len=0 TSval=215242 TSecr=540298487","1941","66","Jan 11, 2024 19:35:52.091931381 +03","1704990952.091931381","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x4f5e","80","50036","0","7505","484","0x010","Not set","Set","Not set","Not set","6912","0x550f","112","","","","","","","","","","","","","","","","","","","","","",""
"1942","386.785220729","192.168.1.108","192.168.1.104","TCP","74","50038  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540299041 TSecr=0 WS=128","1942","74","Jan 11, 2024 19:35:52.637273190 +03","1704990952.637273190","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0xf6ac","50038","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x16d3","113","","","","","","","","","","","","","","","","","","","","","",""
"1943","386.786521485","192.168.1.104","192.168.1.108","TCP","74","80  >  50038 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=215379 TSecr=540299041 WS=64","1943","74","Jan 11, 2024 19:35:52.638573946 +03","1704990952.638573946","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","50038","0","0","1","0x012","Set","Set","Not set","Not set","5792","0x2434","113","","","","","","","","","","","","","","","","","","","","","",""
